solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
monohydric_alcohol,CCCCCCC(C)O,SB,1.8261731881810037,fn,,N_mol_cm3,-0.7267309895709375,SdP,-0.05903519489502297,delta,,beta,,ET30,,pi_star,,n,,SP,-0.32141986795415434,alpha,,SA,-0.1888890166152224
ether,COCCOC,SdP,0.32103360943688547,delta,-0.5439078262725825,beta,-0.09846815221612285,fn,-0.7556354246942238,n,-0.9127283984248294,alpha,-0.5624739952482177,ET30,-0.49094022361590317,SB,0.7253380246955533,N_mol_cm3,-0.03989925095617782,pi_star,-0.2047511756239248,SA,-0.5896346870860926,SP,-0.5076496429991151
misc_N_compound,CN(C)C(=O)N(C)C,ET30,-0.11669429962331464,N_mol_cm3,-0.31053145841035174,n,0.25828958696080234,SP,0.6330077291512762,pi_star,0.9067552063345249,beta,1.2411567093288043,alpha,-0.5624739952482177,SB,0.6849404040171881,SA,-0.5896346870860926,fn,0.28077821716927837,SdP,1.0664398690955896,delta,-0.3783370228268752
amide,CN(C)P(=O)(N(C)C)N(C)C,fn,0.40040595123533634,SP,0.23726945718073184,SB,1.321202929701439,SA,-0.5896346870860926,ET30,-0.11669429962331464,alpha,-0.5624739952482177,pi_star,1.0549560572623182,SdP,1.720511764922595,delta,-0.5025151254111557,N_mol_cm3,-0.8517958733186998,beta,2.0998905949345263,n,0.3975807996069484
amine,CCNCC,ET30,-0.8790471077563666,SP,,SB,,fn,,pi_star,,SdP,,beta,,delta,,N_mol_cm3,-0.027597786980988245,alpha,,SA,,n,
alkane,CCCCCCCCCCCC,SP,-0.4727315601781847,alpha,-0.5624739952482177,delta,-0.9578348348868522,SdP,-1.5203850162022057,pi_star,-1.9831613867574445,SB,-1.126219589729516,ET30,-1.475068394114934,N_mol_cm3,-1.1162773487852786,n,-0.18387902992754973,beta,-1.5067917246095073,SA,-0.5896346870860926,fn,-0.10429886810882318
carboxylic_acid,CCC(=O)O,SB,-0.14657728827916117,SP,-0.6938794180440772,beta,0.038929269480792845,alpha,2.0389198437524865,fn,-0.6235858491675823,SdP,-0.24170392255842083,pi_star,-0.019500111964183393,SA,2.179153581621738,N_mol_cm3,0.72074127150972,ET30,1.213957874572558,n,-0.766958524725375,delta,1.1738892594766361
ether,CC1CCCO1,SP,-0.2748624241929138,fn,-0.3335628550661228,SA,-0.5896346870860926,SB,0.5502816684226375,alpha,-0.5624739952482177,pi_star,,N_mol_cm3,0.005206116952851103,n,-0.4430254720599165,beta,0.038929269480792845,delta,,ET30,-0.726576546129756,SdP,0.7423501909831096
ketone,CCCCC(=O)C,ET30,-0.22758198080630362,n,-0.5240087352262793,SdP,,SA,,N_mol_cm3,-0.3597373143111108,alpha,-0.5160205338374909,fn,-0.40566354354385936,SP,,delta,,pi_star,0.23985137715945515,SB,,beta,0.14197733575347943
alkane,CC1CCCCC1,N_mol_cm3,-0.41099341420773466,fn,,SP,-0.5658464477006657,beta,,n,,delta,,ET30,,SdP,-1.5203850162022057,alpha,,SB,-1.1834495523572,pi_star,,SA,-0.5896346870860926
ester,CC(=O)OCC(COC(=O)C)OC(=O)C,n,-0.05268614359803921,beta,,ET30,-0.185999100362683,SdP,0.5007560672992609,SA,-0.48489434139484244,fn,0.010738185417453664,N_mol_cm3,-0.927654901165703,pi_star,,SB,-0.0152850210744745,alpha,,SP,0.13251520871794067,delta,0.05628633621810825
carboxylic_acid,CCC(C)C(=O)O,fn,,SP,-0.4378134773572543,n,,ET30,,N_mol_cm3,-0.13216023077010092,alpha,,SdP,-0.7514085981353212,delta,,SB,-0.5741187737918589,SA,1.4095397371947258,pi_star,,beta,
alkane,CCCCCCCCCCC,alpha,,n,,pi_star,,N_mol_cm3,-1.0486192969217354,beta,,SA,-0.5896346870860926,SB,-1.1464184000686986,delta,,fn,,SdP,-1.5203850162022057,ET30,,SP,-0.5309283648797353
monohydric_alcohol,CCCCCCCCCO,pi_star,,n,-0.0057158509615457586,fn,0.05178427024373156,ET30,0.8397119505799685,SA,0.6399258927677137,SP,-0.07699328820764162,SdP,-0.2564352715635336,N_mol_cm3,-0.83949440934351,delta,,beta,,SB,1.6342844899587692,alpha,
ester,CCOC(=O)C(Cl)(Cl)Cl,delta,,N_mol_cm3,-0.5401587859472267,alpha,-0.5624739952482177,pi_star,0.0916505262316617,SP,,ET30,-0.4216354228765348,SA,,n,0.3182172017039127,beta,-0.6480578390037851,fn,0.33235586323387595,SdP,,SB,
monohydric_alcohol,CCCCCCCO,beta,,N_mol_cm3,-0.570912445885201,fn,-0.07594466477488174,SdP,-0.05019638549195533,SB,1.6544833002979518,SP,-0.20502625855105303,ET30,0.9367386716150846,n,-0.15148572466100388,SA,0.7856515911207573,delta,,pi_star,,alpha,
monohydric_alcohol,C=CCO,SP,-0.21666561949136315,n,-0.34584555626027896,delta,0.6978731995702265,ET30,1.4080113166427892,beta,1.584650263571093,fn,-0.24715004490553877,pi_star,-0.24180138835587317,SB,0.5536481368125012,N_mol_cm3,0.9811222589845693,SA,1.300245463429943,alpha,1.3885713840023102,SdP,0.9515353468557102
alkane,C1CCCCCC1,SdP,-1.5203850162022057,delta,,fn,,beta,,SB,-1.2474124517646115,SP,-0.23994434137198342,SA,-0.5896346870860926,alpha,,n,,N_mol_cm3,-0.3269334103772714,pi_star,,ET30,
monohydric_alcohol,C1CCCC(CCC1)O,delta,,n,,SA,0.034253458987875844,beta,,fn,,ET30,,SP,0.6213683682109661,pi_star,,N_mol_cm3,-0.4663500020960883,alpha,,SdP,0.061761866946901514,SB,1.678048579026998
amine,C1CCNC1,SB,,fn,0.1924751267864319,alpha,-0.19084630396240282,N_mol_cm3,0.46036028403487084,SA,,SdP,,SP,,pi_star,-0.7234541538712015,ET30,-0.36619158228504034,beta,0.897663155086515,delta,,n,0.15625067537118348
ketone,CC(=O)C1=CC=CC=C1,SP,1.4477629949729838,beta,0.17632669117770836,SA,-0.3892618518506575,alpha,-0.469567072426764,pi_star,1.1661066954581634,delta,0.014893635356681431,N_mol_cm3,-0.2613256025095931,SB,-0.18697490895752636,ET30,-0.15827718006693525,SdP,0.8602009830240115,n,1.5977527597324719,fn,1.4011743089075972
ester,COC(=O)C(Cl)(Cl)Cl,ET30,-0.296886781545672,fn,0.3601699865043147,beta,,SP,,delta,,N_mol_cm3,-0.2961797504392973,n,0.3506105069704586,pi_star,,SB,,SA,,SdP,,alpha,
monohydric_alcohol,CCCCC(C)O,n,,alpha,,SA,0.04791524320847371,fn,,ET30,,SP,-0.4727315601781847,SdP,0.2503231342123443,pi_star,,N_mol_cm3,-0.39254121824495014,delta,,SB,1.8362725933505946,beta,
ketone,CCCC(=O)CCC,delta,,SP,,alpha,,n,-0.4268288194266418,SA,,N_mol_cm3,-0.5463095179348216,beta,,SdP,,SB,,fn,-0.3192507333832761,ET30,-0.39391350258078806,pi_star,
amine,CN1CCCC1,n,,delta,,fn,,N_mol_cm3,-0.04399973894790792,pi_star,,alpha,,ET30,,SdP,-0.8839907391813359,SA,-0.5896346870860926,beta,,SB,1.6746821106371343,SP,-0.13519009290919226
alkane,C1CCCC1,n,,SdP,-1.5203850162022057,beta,,ET30,,delta,,SP,-0.7986336665068683,pi_star,,SB,-1.2036483626963825,N_mol_cm3,0.144622708671668,fn,,alpha,,SA,-0.5896346870860926
monohydric_alcohol,CCCCCCC(C)O,SB,1.8261731881810037,fn,,N_mol_cm3,-0.7267309895709375,SdP,-0.05903519489502297,delta,,beta,,ET30,,pi_star,,alpha,,n,,SA,-0.1888890166152224,SP,-0.32141986795415434
ether,CCCCCCOCCCCCC,delta,,pi_star,,N_mol_cm3,-1.149081252719118,n,,beta,,SB,0.6647415936780056,alpha,,ET30,,SP,-0.49601028205880493,SdP,-0.9075608975895163,fn,,SA,-0.5896346870860926
misc_N_compound,CN1C=CN=C1,SP,1.284811941808642,SdP,1.3050877229784157,SB,0.7994003292725561,beta,,alpha,,fn,,N_mol_cm3,0.5669729718198484,SA,-0.275413650012342,delta,,n,,ET30,,pi_star,
polyhydric_alcohol,C[C@@H](CO)O,fn,0.04314298922767203,beta,,SB,0.5974122258807303,SA,1.5734811478418997,SdP,1.0959025671058151,N_mol_cm3,0.7842988353815336,alpha,,n,-0.01543384254151203,ET30,1.7129524398960105,delta,,pi_star,,SP,0.08595776495670017
ester,CCOC(=O)OCC,SA,,SB,,pi_star,-0.5011528774795115,fn,-0.6527501725967793,SdP,,n,-0.7993518299919208,ET30,-0.6988546258340083,SP,,delta,,alpha,-0.5624739952482177,beta,-0.13281750764035158,N_mol_cm3,-0.33513438636073123
alkane,C1CCCCCCC1,fn,,alpha,,n,,pi_star,,SdP,-1.5203850162022057,SP,-0.05371456632702137,beta,,ET30,,delta,,SA,-0.5896346870860926,N_mol_cm3,-0.48275195406300797,SB,-1.1868160207470637
misc_N_compound,C[N+](=O)[O-],beta,-1.300695592064134,pi_star,0.9808556317984216,alpha,-0.05148591973022227,SA,-0.23442829735054854,N_mol_cm3,1.8114710773098752,fn,-0.7262010612332755,delta,1.0497111568923556,SB,-0.6212493312499517,ET30,0.6317975483618634,SP,-0.15846881478981253,n,-0.8803350931582836,SdP,1.2903563739733028
misc_N_compound,C[N+](=O)[O-],beta,-1.300695592064134,pi_star,0.9808556317984216,alpha,-0.05148591973022227,SA,-0.23442829735054854,N_mol_cm3,1.8114710773098752,fn,-0.7262010612332755,delta,1.0497111568923556,SB,-0.6212493312499517,ET30,0.6317975483618634,SdP,1.2903563739733028,n,-0.8803350931582836,SP,-0.15846881478981253
ketone,CCCCC(=O)CCCC,ET30,-0.5879669446510193,beta,,fn,-0.14723523315736423,N_mol_cm3,-0.837444165347645,SB,,delta,,SA,,SP,,alpha,,pi_star,,SdP,,n,-0.2324689878273667
misc_N_compound,CN(C)C(=N)N(C)C,SB,1.9507325186059625,SdP,0.6893173345647037,SA,-0.5896346870860926,fn,0.5537886892703732,N_mol_cm3,-0.3802397542697602,delta,-0.39903337325758825,beta,1.4472528418741775,ET30,-0.33846966198929357,pi_star,0.6474037172108867,SP,0.6562864510318964,alpha,-0.5624739952482177,n,0.5773636438362795
monohydric_alcohol,C1CCC(C1)O,SA,0.5852787558853223,beta,,ET30,0.7288242693969795,pi_star,,SP,0.19071201341949132,SdP,0.4624545598859678,n,0.3036402143339651,SB,1.3986317026683057,alpha,,delta,,N_mol_cm3,0.24303442047318566,fn,0.319663981741541
alkane,CCC(C)CC,delta,,SP,-1.2060112994177228,SdP,-1.5203850162022057,n,,N_mol_cm3,-0.44789780613330377,SA,-0.5896346870860926,beta,,SB,-1.2474124517646115,fn,,alpha,,pi_star,,ET30,
alkane,CCCCCCCCC,n,-0.4592221246931876,N_mol_cm3,-0.8681978252856193,ET30,-1.488929354262808,SdP,-1.5203850162022057,delta,-1.06131658704042,alpha,,SB,-1.2373130465950202,SP,-0.7404368618053176,fn,-0.34787497674896883,beta,,SA,-0.5896346870860926,pi_star,
misc_N_compound,CN(C)C(=O)N(C)C,ET30,-0.11669429962331464,N_mol_cm3,-0.31053145841035174,n,0.25828958696080234,SP,0.6330077291512762,pi_star,0.9067552063345249,beta,1.2411567093288043,alpha,-0.5624739952482177,SA,-0.5896346870860926,delta,-0.3783370228268752,SdP,1.0664398690955896,fn,0.28077821716927837,SB,0.6849404040171881
ester,COC(=O)C=C,SB,,n,-0.5661200320727878,SA,,beta,,ET30,-0.40777446272866197,SP,,fn,-0.44319910795736306,N_mol_cm3,0.24303442047318566,alpha,,pi_star,,delta,,SdP,
carboxylic_acid,CCCCCC(=O)O,n,-0.2648622930939125,ET30,1.8931449218183678,N_mol_cm3,-0.37613926627803046,delta,0.801354951723794,beta,0.038929269480792845,SdP,-0.798548914951682,SB,-0.39232948073921586,pi_star,-0.24180138835587317,alpha,2.2711871508061208,SA,1.5279418671065739,SP,-0.29814114607353404,fn,-0.17558943649130568
monohydric_alcohol,CCCCCCCCCO,pi_star,,n,-0.0057158509615457586,fn,0.05178427024373156,ET30,0.8397119505799685,SA,0.6399258927677137,SP,-0.07699328820764162,SdP,-0.2564352715635336,beta,,alpha,,N_mol_cm3,-0.83949440934351,SB,1.6342844899587692,delta,
halohydrocarbon,C(C(F)(Cl)Cl)(F)(F)Cl,alpha,,SdP,-1.0725520064467786,SA,-0.5896346870860926,SB,-1.2878100724429766,fn,,beta,,N_mol_cm3,-0.2900290184517023,ET30,,SP,-1.4853559619851657,pi_star,,delta,,n,
ether,CCCOCCC,N_mol_cm3,-0.5135056140009823,beta,0.07327862490502177,fn,-0.6983869379628376,SP,-0.9150272759099696,n,-0.8495614531550649,SA,-0.5896346870860926,delta,-1.06131658704042,SdP,-0.6777518531097577,pi_star,-1.1680567066545815,SB,0.8263320763914663,alpha,-0.5624739952482177,ET30,-1.0731005498265977
other,C(=S)=S,ET30,-1.2394320716010823,delta,-0.06789176636617295,fn,2.604742730425479,alpha,-0.5624739952482177,SB,-1.0656231587119684,n,3.136434759893398,SA,-0.5896346870860926,pi_star,0.0916505262316617,SdP,-1.5203850162022057,beta,-1.2663462366399052,SP,3.216945857900122,N_mol_cm3,1.37476910619064
alkane,C1CCCCCCC1,fn,,alpha,,n,,pi_star,,SdP,-1.5203850162022057,SP,-0.05371456632702137,beta,,ET30,,N_mol_cm3,-0.48275195406300797,SB,-1.1868160207470637,delta,,SA,-0.5896346870860926
alkane,CCCCCCCCCCC,alpha,,n,,pi_star,,N_mol_cm3,-1.0486192969217354,beta,,SA,-0.5896346870860926,SB,-1.1464184000686986,ET30,,SP,-0.5309283648797353,delta,,fn,,SdP,-1.5203850162022057
aromatic,C1=CC=CC=C1,beta,-1.1632981703672185,n,1.0956565281010096,ET30,-1.0315176693829773,alpha,-0.5624739952482177,SB,-0.9982937909146931,pi_star,0.017550100767764972,SdP,-0.7248921699261183,delta,-0.39903337325758825,SA,-0.5896346870860926,fn,0.9893632604860654,SP,0.807598143255928,N_mol_cm3,0.2922402763739447
misc_N_compound,CN1C=CN=C1,SP,1.284811941808642,SdP,1.3050877229784157,SB,0.7994003292725561,beta,,alpha,,fn,,N_mol_cm3,0.5669729718198484,delta,,ET30,,pi_star,,SA,-0.275413650012342,n,
ketone,C1CCC(=O)C1,ET30,-0.3246087018414197,fn,0.10255179621307436,SdP,,pi_star,0.6474037172108867,SB,,n,0.052592098518237484,delta,,beta,0.27937475745039514,N_mol_cm3,0.2963407643656744,SA,,SP,,alpha,-0.5624739952482177
amide,CN(C)P(=O)(N(C)C)N(C)C,fn,0.40040595123533634,SP,0.23726945718073184,SB,1.321202929701439,SA,-0.5896346870860926,ET30,-0.11669429962331464,alpha,-0.5624739952482177,pi_star,1.0549560572623182,N_mol_cm3,-0.8517958733186998,SdP,1.720511764922595,beta,2.0998905949345263,n,0.3975807996069484,delta,-0.5025151254111557
aromatic,CC(C)(C)C1=CC=CC=C1,SA,-0.5896346870860926,pi_star,,fn,0.8678452461977443,SdP,-0.9841639124161023,beta,,n,0.949886654401555,alpha,,SB,-0.8400697765910962,N_mol_cm3,-0.6898265976453685,delta,,ET30,,SP,0.3885811494047635
halohydrocarbon,C(C(F)(Cl)Cl)(F)(F)Cl,alpha,,SdP,-1.0725520064467786,SA,-0.5896346870860926,SB,-1.2878100724429766,fn,,beta,,N_mol_cm3,-0.2900290184517023,SP,-1.4853559619851657,n,,pi_star,,ET30,,delta,
monohydric_alcohol,CCCCCCO,pi_star,-0.6864039411392531,SB,1.5433898434324476,alpha,1.2956644611808568,SdP,0.10595591396223975,ET30,0.9783215520587053,SA,0.8448526560766814,n,-0.2486656404606414,SP,-0.29814114607353404,N_mol_cm3,-0.37203877828630033,delta,0.2218571396638163,beta,1.3785541310257194,fn,-0.16127731480845817
ester,CC(=O)OC=C,N_mol_cm3,0.19587880856829187,ET30,-0.5186621439116509,SdP,,delta,,SB,,SA,,beta,,n,-0.6114706594459541,alpha,,SP,,fn,-0.48397515275188885,pi_star,
ester,CCOC(=O)OCC,SA,,SB,,pi_star,-0.5011528774795115,fn,-0.6527501725967793,SdP,,n,-0.7993518299919208,ET30,-0.6988546258340083,N_mol_cm3,-0.33513438636073123,delta,,SP,,alpha,-0.5624739952482177,beta,-0.13281750764035158
ester,COC(=O)OC,pi_star,,SB,0.04194494155320951,N_mol_cm3,0.41730516012170676,SP,-0.8219123883874885,alpha,-0.5624739952482177,ET30,-0.49094022361590317,SdP,0.044084248140766225,beta,-0.029769441367665003,SA,-0.29818329038000513,fn,-0.8882250802843696,n,-1.058498272124284,delta,-0.254158920242594
ester,CCOC(=O)CCl,N_mol_cm3,-0.09525583884453181,delta,,SB,,fn,-0.1186109897916707,SA,,alpha,-0.5624739952482177,n,-0.20007568256082084,SdP,,ET30,-0.3246087018414197,pi_star,0.42510244081919657,beta,-0.3045642847614962,SP,
nitrile,C(C#N)Cl,alpha,-0.5624739952482177,n,-0.18387902992754973,fn,-0.10429886810882318,SP,0.45841731504662425,SB,-0.7963056875228673,N_mol_cm3,1.2394530024635535,beta,-0.33891364018572495,SA,1.4368633056359215,SdP,1.4965952600448813,delta,,ET30,,pi_star,1.573659035509595
carboxylic_acid,CC(=O)O,beta,0.038929269480792845,SP,-0.8451911102681088,n,-1.0423016194910129,delta,-0.3783370228268752,alpha,2.0389198437524865,SA,2.5480217555778797,SdP,0.4712933692890354,N_mol_cm3,1.5674920418019456,pi_star,0.20280116442750679,SB,-0.10281319921093221,fn,-0.8733728785380194,ET30,1.3802893963470426
carboxylic_acid,CC(=O)O,beta,0.038929269480792845,SP,-0.8451911102681088,n,-1.0423016194910129,delta,-0.3783370228268752,alpha,2.0389198437524865,SA,2.5480217555778797,SdP,0.4712933692890354,fn,-0.8733728785380194,N_mol_cm3,1.5674920418019456,SB,-0.10281319921093221,ET30,1.3802893963470426,pi_star,0.20280116442750679
monohydric_alcohol,CCCCCO,N_mol_cm3,-0.1342104747659658,SP,-0.4261741164169442,ET30,1.0199044325023268,n,-0.3944355141600959,SB,1.479426944025036,alpha,1.3885713840023102,delta,0.34603524224809673,fn,-0.29035644998583043,SdP,0.20907535699802862,pi_star,-0.6864039411392531,SA,0.8630683683708119,beta,1.4472528418741775
ester,C1CC(=O)OC1,fn,0.09418055522876694,n,0.04287410693827121,ET30,0.35457834540439,delta,1.0497111568923556,SA,-0.3300607868947335,SdP,1.2638399457641,N_mol_cm3,0.6735856596048259,alpha,-0.5624739952482177,pi_star,1.0549560572623182,SB,-0.07251498370215832,SP,0.5980896463303458,beta,0.17632669117770836
monohydric_alcohol,CCC(C)O,ET30,0.7426852295448534,delta,0.38742794310952433,SP,-0.7869943055665581,SdP,0.5596814633197116,SA,0.41678341716461553,SB,1.5736880589412214,beta,1.2411567093288043,N_mol_cm3,0.22253198051453627,pi_star,-0.6864039411392531,alpha,1.0401704234218587,fn,-0.4521104290051732,n,-0.5758380236527542
aromatic,CC1=CC(=CC=C1)C,ET30,-1.1701272708617139,N_mol_cm3,-0.3576870703152459,fn,0.9380556544532184,beta,-1.0945994595187607,alpha,-0.5624739952482177,SP,0.5515322025691053,SA,-0.5896346870860926,delta,-0.5646041767032963,pi_star,-0.427052452015615,SB,-0.8703679920998701,n,1.0341092480945755,SdP,-0.9163997069925839
carboxylic_acid,CCCCC(=O)O,alpha,2.20150695869003,ET30,1.879283961670494,N_mol_cm3,-0.13216023077010092,SdP,-0.707214551119983,fn,-0.2976475308431295,SA,1.6964372058272805,SP,-0.4261741164169442,n,-0.4025338404767315,SB,0.17660367714775993,pi_star,-0.16770096289197642,delta,0.8220513021545071,beta,0.038929269480792845
amine,C1CCNC1,SB,,fn,0.1924751267864319,alpha,-0.19084630396240282,N_mol_cm3,0.46036028403487084,SA,,SdP,,SP,,delta,,pi_star,-0.7234541538712015,ET30,-0.36619158228504034,n,0.15625067537118348,beta,0.897663155086515
ether,CCCOCCC,N_mol_cm3,-0.5135056140009823,beta,0.07327862490502177,fn,-0.6983869379628376,SP,-0.9150272759099696,n,-0.8495614531550649,SA,-0.5896346870860926,delta,-1.06131658704042,SdP,-0.6777518531097577,alpha,-0.5624739952482177,ET30,-1.0731005498265977,SB,0.8263320763914663,pi_star,-1.1680567066545815
carboxylic_acid,C(=O)O,pi_star,0.23985137715945515,N_mol_cm3,3.414761882076269,SB,,SP,,SdP,,n,-1.0034296531711586,delta,,SA,,beta,-0.20151621848880943,alpha,2.294413881511484,fn,-0.8379976343785303,ET30,
halohydrocarbon,C1=CC=C(C(=C1)Cl)Cl,SA,-0.43935506065951624,beta,-1.4037436583368206,SdP,0.4712933692890354,SP,1.6921895747194966,delta,-0.04719541593545917,alpha,-0.5624739952482177,N_mol_cm3,-0.17726559867912983,pi_star,0.7956045681386802,SB,-0.9309644231174179,ET30,-0.5186621439116509,fn,1.6490710580557728,n,1.9054891597646557
monohydric_alcohol,CCC(C)O,ET30,0.7426852295448534,delta,0.38742794310952433,SP,-0.7869943055665581,SdP,0.5596814633197116,SA,0.41678341716461553,SB,1.5736880589412214,beta,1.2411567093288043,alpha,1.0401704234218587,n,-0.5758380236527542,N_mol_cm3,0.22253198051453627,fn,-0.4521104290051732,pi_star,-0.6864039411392531
ether,C1COCCO1,SB,0.06551022028225587,alpha,-0.5624739952482177,delta,-0.04719541593545917,SP,0.15579393059856092,N_mol_cm3,0.3783505242002728,SdP,-0.6011488382831714,beta,-0.23586557391303836,n,-0.18387902992754973,pi_star,-0.13065075016002806,fn,-0.10429886810882318,SA,-0.5896346870860926,ET30,-0.7958813468691244
ester,C1CC(=O)OC1,fn,0.09418055522876694,n,0.04287410693827121,ET30,0.35457834540439,delta,1.0497111568923556,SA,-0.3300607868947335,SdP,1.2638399457641,N_mol_cm3,0.6735856596048259,SP,0.5980896463303458,pi_star,1.0549560572623182,alpha,-0.5624739952482177,SB,-0.07251498370215832,beta,0.17632669117770836
alkane,CC(C)CC(C)(C)C,alpha,,N_mol_cm3,-0.7800373334634263,n,,SdP,-1.5203850162022057,ET30,,SA,-0.5896346870860926,beta,,SP,-1.229290021298343,fn,,pi_star,,delta,,SB,-1.267611262103794
ketone,CCCCCC(=O)C,N_mol_cm3,-0.5463095179348216,SA,,alpha,-0.4463403417214005,SB,,delta,,n,-0.5288677310162606,ET30,-0.08897237932756691,pi_star,0.0916505262316617,beta,0.14197733575347943,SP,,fn,-0.40998418405188913,SdP,
alkane,C1CCCCCC1,SdP,-1.5203850162022057,delta,,fn,,beta,,SB,-1.2474124517646115,SP,-0.23994434137198342,SA,-0.5896346870860926,alpha,,n,,pi_star,,ET30,,N_mol_cm3,-0.3269334103772714
alkane,CCC(C)CC,delta,,SP,-1.2060112994177228,SdP,-1.5203850162022057,n,,N_mol_cm3,-0.44789780613330377,SA,-0.5896346870860926,beta,,SB,-1.2474124517646115,pi_star,,alpha,,ET30,,fn,
ester,CCOC(=O)C1=CC=CC=C1,pi_star,0.57330329174699,delta,,SB,,fn,1.029599225217087,beta,-0.09846815221612285,alpha,-0.5624739952482177,SA,,N_mol_cm3,-0.5852641538562557,SdP,,n,1.1442464860008301,ET30,-0.504801183763777,SP,
ketone,CC(C)CC(=O)CC(C)C,SB,,N_mol_cm3,-0.8517958733186998,fn,-0.24715004490553877,delta,,SdP,,ET30,-0.5186621439116509,pi_star,,alpha,,beta,,SA,,n,-0.34584555626027896,SP,
alkane,CCCCC,SA,-0.5896346870860926,SP,-1.5202740448060963,SdP,-1.5203850162022057,N_mol_cm3,-0.22852169857575372,delta,-1.2889764417782683,fn,-1.0364770577161218,ET30,-1.488929354262808,SB,-1.169983678797745,alpha,-0.5624739952482177,beta,-1.5067917246095073,n,-1.2204647984570132,pi_star,-2.4648141522727727
aromatic,CC1=CC=CC=C1C,N_mol_cm3,-0.3187324343938116,fn,0.9893632604860654,SP,0.7843194213753079,delta,-0.4818187749804427,pi_star,,n,1.0956565281010096,SB,-0.887200334049189,alpha,,SdP,-0.7366772491302085,ET30,,beta,,SA,-0.5896346870860926
ether,CC1CCCO1,SP,-0.2748624241929138,fn,-0.3335628550661228,SA,-0.5896346870860926,SB,0.5502816684226375,alpha,-0.5624739952482177,pi_star,,N_mol_cm3,0.005206116952851103,delta,,SdP,0.7423501909831096,n,-0.4430254720599165,ET30,-0.726576546129756,beta,0.038929269480792845
ether,COC1=CC=CC=C1OC,pi_star,,ET30,-0.46321830332015645,n,1.613949412365743,SP,1.4826810777939143,beta,,SdP,0.26505448321745706,delta,,fn,1.414406270463438,alpha,,N_mol_cm3,-0.4150939021994644,SA,-0.5896346870860926,SB,-0.2711366187041203
monohydric_alcohol,C1CCCC(CC1)O,N_mol_cm3,-0.29412950644343205,SA,0.2437341503703761,ET30,,beta,,alpha,,SB,1.651116831908088,SP,0.5398928416287951,fn,,pi_star,,n,,delta,,SdP,0.08827829515610446
halohydrocarbon,C1=CC=C(C=C1)F,N_mol_cm3,0.1794768566013722,beta,-1.2663462366399052,SP,0.435138593166004,n,0.5125770333031878,fn,0.4987005227929998,ET30,-0.6572717453903877,SdP,-0.014841147879684746,pi_star,0.12870073896361006,SB,-1.0353249432031946,delta,-0.46112242454972885,alpha,-0.5624739952482177,SA,-0.5896346870860926
alkane,CCCCCCCCCCCCCCCC,pi_star,,alpha,,SdP,-1.5203850162022057,beta,,SB,-1.126219589729516,n,,ET30,,N_mol_cm3,-1.3213017483717742,SA,-0.5896346870860926,delta,,fn,,SP,-0.2283049804316733
